game_id,project,experiment,iteration,dev_mode,condition,randomization,prolific_id,browser,browser_width,browser_height,is_mobile_device,start_experiment_ts,end_experiment_ts,experiment_duration_ms,comprehension_attempts,design_trial_order,age,gender,race,ethnicity,judged_difficulty,judged_effort,input_device,feedback,technical_difficulties
0708-982232c0-b657-46b2-8850-359c0c666d69,environment_design,overcooked_design,prolific-run-01132026,False,base,fully-interleaved,5cc027d9c33b090015faffdf,firefox,1869.0,893.0,False,1768353922672.0,1768354670173.0,747501.0,1.0,"[""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_SaladOL"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_SaladOL"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_SaladOL"",""9ea49cb3-212e-452f-908a-09b81601fe45_SaladOL"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_Salad"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_Salad"",""9ea49cb3-212e-452f-908a-09b81601fe45_Salad"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_Salad"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_Salad"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_SaladOL"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_Salad"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_SaladOL"",""923da982-5016-4456-980f-fe08463be1e4_SaladOL"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_SaladOL"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_Salad"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_Salad"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_SaladOL"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_SaladOL"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_Salad"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_Salad"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_SaladOL"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_SaladOL"",""923da982-5016-4456-980f-fe08463be1e4_Salad"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_Salad""]",40,Male,Black/African American,Non-Hispanic,1,5,Mouse,I noted how close I could make the plates to the finishing star tile. The salad type was also a major factor and close I can keep the needed ingredients to each other.,
0749-bc5afc2b-7d9a-42b1-a9b0-705f25fb6cf8,environment_design,overcooked_design,prolific-run-01132026,False,communicative,fully-interleaved,663140c398e19ff9b77d4663,chrome,535.0,670.0,False,1768348196155.0,1768348873185.0,677030.0,1.0,"[""6be479f8-4a3f-4d97-8f06-0f301b0acd64_SaladOL"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_Salad"",""9ea49cb3-212e-452f-908a-09b81601fe45_Salad"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_Salad"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_Salad"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_SaladOL"",""9ea49cb3-212e-452f-908a-09b81601fe45_SaladOL"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_SaladOL"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_Salad"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_Salad"",""923da982-5016-4456-980f-fe08463be1e4_Salad"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_SaladOL"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_SaladOL"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_SaladOL"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_Salad"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_Salad"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_SaladOL"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_SaladOL"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_SaladOL"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_SaladOL"",""923da982-5016-4456-980f-fe08463be1e4_SaladOL"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_Salad"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_Salad"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_Salad""]",34,Female,Asian,Non-Hispanic,1,3,Trackpad,Making sure it made sense,none
0782-1c5540bb-4bda-4caf-a12c-ccb6bdb23afc,environment_design,overcooked_design,prolific-run-01132026,False,communicative,fully-interleaved,66a4c9927aaee29994fcdd8f,chrome,1536.0,730.0,False,1768356649282.0,1768357061155.0,411873.0,0.0,"[""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_Salad"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_SaladOL"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_Salad"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_SaladOL"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_Salad"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_SaladOL"",""923da982-5016-4456-980f-fe08463be1e4_SaladOL"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_Salad"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_Salad"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_SaladOL"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_Salad"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_Salad"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_SaladOL"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_SaladOL"",""9ea49cb3-212e-452f-908a-09b81601fe45_SaladOL"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_Salad"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_SaladOL"",""9ea49cb3-212e-452f-908a-09b81601fe45_Salad"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_Salad"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_SaladOL"",""923da982-5016-4456-980f-fe08463be1e4_Salad"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_SaladOL"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_Salad"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_SaladOL""]",30,Female,Black/African American,Non-Hispanic,1,5,Mouse,I positioned the table closer to the chopping board. Great experience,NO
0785-9d0a2aa3-3cc5-4aa3-800d-a39dbf9bca62,environment_design,overcooked_design,prolific-run-01132026,False,communicative,fully-interleaved,672a3b3af4fe3ca8478cd6c6,chrome,1280.0,598.0,False,1768356026985.0,1768357372967.0,1345982.0,0.0,"[""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_SaladOL"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_Salad"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_SaladOL"",""9ea49cb3-212e-452f-908a-09b81601fe45_SaladOL"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_SaladOL"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_SaladOL"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_SaladOL"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_Salad"",""9ea49cb3-212e-452f-908a-09b81601fe45_Salad"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_SaladOL"",""923da982-5016-4456-980f-fe08463be1e4_SaladOL"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_Salad"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_SaladOL"",""923da982-5016-4456-980f-fe08463be1e4_Salad"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_Salad"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_SaladOL"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_SaladOL"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_Salad"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_Salad"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_Salad"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_Salad"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_Salad"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_Salad"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_SaladOL""]",22,Non-binary,White,Non-Hispanic,1,4,Mouse,I tried to think if it would be the minimum amount of steps more than I considered anything else.,
0913-717d6b26-cea5-4278-9d74-e1091018b1fa,environment_design,overcooked_design,prolific-run-01132026,False,base,fully-interleaved,662692c1abc4830626fccb23,chrome,1440.0,608.0,False,1768354079794.0,1768355131719.0,1051925.0,2.0,"[""e5abe513-7271-4d97-8f41-c67d5dc744c7_Salad"",""9ea49cb3-212e-452f-908a-09b81601fe45_SaladOL"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_Salad"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_SaladOL"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_Salad"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_SaladOL"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_Salad"",""923da982-5016-4456-980f-fe08463be1e4_Salad"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_SaladOL"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_SaladOL"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_SaladOL"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_Salad"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_SaladOL"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_Salad"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_Salad"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_Salad"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_SaladOL"",""923da982-5016-4456-980f-fe08463be1e4_SaladOL"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_SaladOL"",""9ea49cb3-212e-452f-908a-09b81601fe45_Salad"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_Salad"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_Salad"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_SaladOL"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_SaladOL""]",38,Female,White,Non-Hispanic,1,5,Trackpad,I tried to achieve the directive of the fewest steps possible. ,
0976-85996330-3b05-4f88-bc81-3ac44a281462,environment_design,overcooked_design,prolific-run-01132026,False,communicative,fully-interleaved,66521f2814361783a20f817a,chrome,1275.0,703.0,False,1768349658441.0,1768350400288.0,741847.0,1.0,"[""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_Salad"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_Salad"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_SaladOL"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_SaladOL"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_Salad"",""9ea49cb3-212e-452f-908a-09b81601fe45_SaladOL"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_Salad"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_SaladOL"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_Salad"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_SaladOL"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_SaladOL"",""9ea49cb3-212e-452f-908a-09b81601fe45_Salad"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_SaladOL"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_Salad"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_SaladOL"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_Salad"",""923da982-5016-4456-980f-fe08463be1e4_SaladOL"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_SaladOL"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_Salad"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_Salad"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_SaladOL"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_SaladOL"",""923da982-5016-4456-980f-fe08463be1e4_Salad"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_Salad""]",24,Female,White,Non-Hispanic,2,5,Mouse,I considered the salad being made and how to keep everything needed close,
1014-ed9e9e05-ac2f-484d-82dc-a13208394358,environment_design,overcooked_design,prolific-run-01132026,False,base,fully-interleaved,6568ead5dfb561c3ba7850a4,firefox,2352.0,1150.0,False,1768355886838.0,1768356434661.0,547823.0,0.0,"[""908ba92f-7e3f-40cf-a293-86847bd7f04f_SaladOL"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_SaladOL"",""9ea49cb3-212e-452f-908a-09b81601fe45_SaladOL"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_SaladOL"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_SaladOL"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_Salad"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_Salad"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_SaladOL"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_Salad"",""923da982-5016-4456-980f-fe08463be1e4_SaladOL"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_SaladOL"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_Salad"",""9ea49cb3-212e-452f-908a-09b81601fe45_Salad"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_SaladOL"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_SaladOL"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_Salad"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_Salad"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_Salad"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_Salad"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_SaladOL"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_Salad"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_Salad"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_SaladOL"",""923da982-5016-4456-980f-fe08463be1e4_Salad""]",45,Female,White,Non-Hispanic,2,3,Mouse,I just tried to put the ingrediats and the plates close togther. ,none
1041-fd3c26b6-55be-4763-91d1-a32a2f5f4898,environment_design,overcooked_design,prolific-run-01132026,False,base,fully-interleaved,5ebb96b6cd673a0008ace9ce,chrome,1536.0,864.0,False,1768355747410.0,1768356624249.0,876839.0,0.0,"[""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_Salad"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_SaladOL"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_Salad"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_Salad"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_SaladOL"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_Salad"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_SaladOL"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_Salad"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_SaladOL"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_Salad"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_SaladOL"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_Salad"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_SaladOL"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_SaladOL"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_Salad"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_SaladOL"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_Salad"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_SaladOL"",""923da982-5016-4456-980f-fe08463be1e4_Salad"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_Salad"",""9ea49cb3-212e-452f-908a-09b81601fe45_Salad"",""9ea49cb3-212e-452f-908a-09b81601fe45_SaladOL"",""923da982-5016-4456-980f-fe08463be1e4_SaladOL"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_SaladOL""]",28,Male,Asian,Non-Hispanic,3,4,Trackpad,I tried to make the platform I moved into the kitchen close to the finishing area and near the slicers so there was less movement from the end. I also tried to reduce movement after salads were built.,
1108-b4e4acd8-863f-4918-bb28-1736e03cb3a4,environment_design,overcooked_design,prolific-run-01132026,False,communicative,fully-interleaved,675c611268e0e1825a5fe25d,chrome,1920.0,917.0,False,1768342634201.0,1768343286035.0,651834.0,0.0,"[""923da982-5016-4456-980f-fe08463be1e4_Salad"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_SaladOL"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_SaladOL"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_SaladOL"",""923da982-5016-4456-980f-fe08463be1e4_SaladOL"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_SaladOL"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_Salad"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_SaladOL"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_Salad"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_Salad"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_SaladOL"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_Salad"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_SaladOL"",""9ea49cb3-212e-452f-908a-09b81601fe45_Salad"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_SaladOL"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_Salad"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_SaladOL"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_Salad"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_Salad"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_Salad"",""9ea49cb3-212e-452f-908a-09b81601fe45_SaladOL"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_SaladOL"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_Salad"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_Salad""]",32,Male,White,Non-Hispanic,3,4,Trackpad,Just thought about what would take less steps,
1145-1bd66578-dd12-4d0b-8edd-85599265243a,environment_design,overcooked_design,prolific-run-01132026,False,base,fully-interleaved,67745cfb4893225ef8d4bc4a,chrome,1920.0,951.0,False,1768354930494.0,1768355418420.0,487926.0,0.0,"[""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_SaladOL"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_SaladOL"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_Salad"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_Salad"",""9ea49cb3-212e-452f-908a-09b81601fe45_SaladOL"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_SaladOL"",""923da982-5016-4456-980f-fe08463be1e4_Salad"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_Salad"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_SaladOL"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_SaladOL"",""923da982-5016-4456-980f-fe08463be1e4_SaladOL"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_Salad"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_SaladOL"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_SaladOL"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_SaladOL"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_Salad"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_Salad"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_Salad"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_Salad"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_SaladOL"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_Salad"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_Salad"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_SaladOL"",""9ea49cb3-212e-452f-908a-09b81601fe45_Salad""]",23,Male,White,Non-Hispanic,2,4,Trackpad,how many would it take,n/a
1160-7b4a65e9-e8b3-4b0f-850d-20482aa52986,environment_design,overcooked_design,prolific-run-01132026,False,base,fully-interleaved,61112c05608ea60cb93f04f0,chrome,1536.0,737.0,False,1768354292167.0,1768354981397.0,689230.0,0.0,"[""9ea49cb3-212e-452f-908a-09b81601fe45_Salad"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_SaladOL"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_SaladOL"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_Salad"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_SaladOL"",""923da982-5016-4456-980f-fe08463be1e4_Salad"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_SaladOL"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_SaladOL"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_Salad"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_SaladOL"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_SaladOL"",""923da982-5016-4456-980f-fe08463be1e4_SaladOL"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_Salad"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_Salad"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_Salad"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_Salad"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_Salad"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_SaladOL"",""9ea49cb3-212e-452f-908a-09b81601fe45_SaladOL"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_Salad"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_Salad"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_SaladOL"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_Salad"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_SaladOL""]",54,Female,White,Non-Hispanic,2,4,Trackpad,proximity to what I needed,
1235-037c2d31-ff88-417f-a34b-9b63c812fc13,environment_design,overcooked_design,prolific-run-01132026,False,base,fully-interleaved,66d4ec6fe6d7a979e98b5ff3,chrome,1366.0,633.0,False,1768357386193.0,1768358702914.0,1316721.0,0.0,"[""923da982-5016-4456-980f-fe08463be1e4_SaladOL"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_Salad"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_Salad"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_Salad"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_Salad"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_SaladOL"",""923da982-5016-4456-980f-fe08463be1e4_Salad"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_SaladOL"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_SaladOL"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_Salad"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_SaladOL"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_Salad"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_SaladOL"",""9ea49cb3-212e-452f-908a-09b81601fe45_Salad"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_SaladOL"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_SaladOL"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_Salad"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_SaladOL"",""9ea49cb3-212e-452f-908a-09b81601fe45_SaladOL"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_Salad"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_Salad"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_SaladOL"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_SaladOL"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_Salad""]",53,Male,White,Non-Hispanic,3,5,Mouse,just tried to make it easier to navigate,none
1296-ec1dae29-04e9-46d5-82e0-72da78e4811a,environment_design,overcooked_design,prolific-run-01132026,False,communicative,fully-interleaved,58effc65c31d4d00015aa5b9,chrome,1280.0,631.0,False,1768354265748.0,1768355179519.0,913771.0,1.0,"[""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_SaladOL"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_SaladOL"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_SaladOL"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_SaladOL"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_Salad"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_Salad"",""923da982-5016-4456-980f-fe08463be1e4_Salad"",""923da982-5016-4456-980f-fe08463be1e4_SaladOL"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_Salad"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_SaladOL"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_Salad"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_SaladOL"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_SaladOL"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_Salad"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_SaladOL"",""9ea49cb3-212e-452f-908a-09b81601fe45_SaladOL"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_Salad"",""9ea49cb3-212e-452f-908a-09b81601fe45_Salad"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_SaladOL"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_Salad"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_SaladOL"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_Salad"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_Salad"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_Salad""]",51,Female,White,Non-Hispanic,3,5,Mouse,steps that the cook would need to take to make the dish,none
